event_id,timestamp,source_ip,destination_ip,protocol,destination_port,action,bytes_out
F006148,2026-05-11 13:03:31,10.10.0.120,185.10.0.81,UDP,3306,ALLOW,14028
F006149,2026-01-22 05:16:42,10.10.0.90,10.10.0.200,UDP,8443,ALLOW,120544
F006150,2026-05-13 09:53:11,10.10.0.186,185.10.0.67,UDP,22,ALLOW,26761
F006151,2026-04-17 11:52:06,10.10.0.78,185.10.0.40,TCP,8080,ALLOW,49829
F006152,2026-03-07 23:32:46,10.10.0.180,185.10.0.97,UDP,3306,ALLOW,60151
F006153,2026-03-29 09:21:59,10.10.0.44,10.10.0.129,UDP,443,ALLOW,36016
F006154,2026-03-17 00:06:14,10.10.0.168,10.10.0.39,TCP,8443,ALLOW,97294
F006155,2026-06-20 05:04:19,10.10.0.127,185.10.0.46,TCP,53,DENY,16842
F006156,2026-06-16 12:45:34,10.10.0.175,10.10.0.82,TCP,22,ALLOW,52469
F006157,2026-04-05 05:59:51,10.10.0.138,185.10.0.24,TCP,445,ALLOW,10520
F006158,2026-06-30 22:36:20,10.10.0.33,185.10.0.79,UDP,3306,ALLOW,2340
F006159,2026-03-29 21:59:16,10.10.0.71,185.10.0.43,UDP,53,ALLOW,15825
F006160,2026-04-20 10:13:33,10.10.0.148,10.10.0.104,UDP,1433,ALLOW,28818
F006161,2026-04-11 02:40:05,10.10.0.66,185.10.0.75,UDP,8443,DENY,11288
F006162,2026-05-27 12:15:21,10.10.0.65,185.10.0.87,UDP,80,ALLOW,226742
F006163,2026-03-17 19:03:03,10.10.0.154,185.10.0.81,TCP,8443,ALLOW,30353
F006164,2026-05-03 05:41:26,10.10.0.107,185.10.0.75,UDP,3389,ALLOW,73794
F006165,2026-01-13 22:09:41,10.10.0.59,10.10.0.45,UDP,80,ALLOW,164449
F006166,2026-05-03 22:50:09,10.10.0.176,185.10.0.42,TCP,443,ALLOW,36686
F006167,2026-03-06 01:48:20,10.10.0.34,185.10.0.76,UDP,53,ALLOW,16902
F006168,2026-04-28 23:28:22,10.10.0.2,10.10.0.144,UDP,443,ALLOW,9297
F006169,2026-05-05 05:47:41,10.10.0.26,10.10.0.73,TCP,3306,ALLOW,5387
F006170,2026-05-19 00:36:23,10.10.0.85,10.10.0.62,TCP,8080,ALLOW,83008
F006171,2026-04-28 06:58:01,10.10.0.181,10.10.0.148,TCP,3389,ALLOW,95673
F006172,2026-05-12 20:47:57,10.10.0.43,185.10.0.81,TCP,3389,DENY,174288
F006173,2026-02-07 14:43:39,10.10.0.196,10.10.0.4,TCP,1433,DENY,135464
F006174,2026-05-26 03:40:22,10.10.0.129,185.10.0.120,TCP,53,ALLOW,265128
F006175,2026-06-15 00:00:14,10.10.0.181,10.10.0.169,UDP,3306,ALLOW,96624
F006176,2026-01-28 20:07:09,10.10.0.69,185.10.0.72,UDP,443,DENY,44412
F006177,2026-02-15 14:30:58,10.10.0.15,185.10.0.11,UDP,8443,ALLOW,20594
F006178,2026-01-13 16:38:52,10.10.0.103,185.10.0.52,TCP,53,ALLOW,31466
F006179,2026-02-15 18:01:21,10.10.0.153,185.10.0.70,TCP,1433,ALLOW,36092
F006180,2026-02-11 14:28:18,10.10.0.183,185.10.0.110,UDP,3306,ALLOW,213516
F006181,2026-04-29 20:57:59,10.10.0.101,185.10.0.73,UDP,1433,ALLOW,141467
F006182,2026-04-10 09:28:26,10.10.0.159,185.10.0.112,TCP,8443,ALLOW,13453
F006183,2026-06-02 21:37:03,10.10.0.72,10.10.0.102,TCP,8443,DENY,53044
F006184,2026-03-02 03:44:59,10.10.0.179,10.10.0.110,UDP,8080,ALLOW,1990
F006185,2026-06-27 17:45:54,10.10.0.88,10.10.0.66,UDP,443,DENY,76079
F006186,2026-06-04 13:01:45,10.10.0.108,10.10.0.125,TCP,8443,ALLOW,66234
F006187,2026-01-04 01:55:14,10.10.0.171,185.10.0.63,UDP,3306,ALLOW,22848
F006188,2026-02-07 01:12:58,10.10.0.53,10.10.0.177,TCP,8080,ALLOW,34024
F006189,2026-06-01 19:05:58,10.10.0.51,10.10.0.6,UDP,1433,ALLOW,112591
F006190,2026-01-28 07:52:10,10.10.0.76,185.10.0.56,UDP,53,ALLOW,24503
F006191,2026-06-13 15:01:35,10.10.0.60,10.10.0.181,TCP,443,ALLOW,11205
F006192,2026-05-25 17:49:10,10.10.0.198,185.10.0.35,TCP,8443,ALLOW,74182
F006193,2026-06-09 16:37:45,10.10.0.32,185.10.0.65,TCP,8443,ALLOW,31245
F006194,2026-03-15 09:09:07,10.10.0.171,10.10.0.102,UDP,445,ALLOW,130180
F006195,2026-06-18 08:55:29,10.10.0.167,185.10.0.51,UDP,1433,ALLOW,37668
F006196,2026-04-10 16:30:05,10.10.0.61,185.10.0.92,UDP,3306,ALLOW,1495
F006197,2026-02-26 07:31:15,10.10.0.32,10.10.0.112,TCP,3389,ALLOW,49484
F006198,2026-01-24 17:24:30,10.10.0.184,10.10.0.68,UDP,443,ALLOW,56850
F006199,2026-03-21 02:32:51,10.10.0.164,185.10.0.108,UDP,80,DENY,140225
F006200,2026-06-19 20:39:03,10.10.0.133,10.10.0.117,TCP,8443,ALLOW,14747
F006201,2026-06-24 07:27:55,10.10.0.20,10.10.0.69,UDP,445,ALLOW,20349
F006202,2026-01-24 04:37:48,10.10.0.17,10.10.0.49,TCP,22,ALLOW,15291
F006203,2026-04-09 23:31:33,10.10.0.63,10.10.0.112,TCP,443,DENY,127464
F006204,2026-01-16 16:57:52,10.10.0.42,185.10.0.103,UDP,8443,DENY,9747
F006205,2026-05-06 09:18:40,10.10.0.66,10.10.0.132,TCP,3389,DENY,77521
F006206,2026-04-05 06:51:57,10.10.0.164,185.10.0.21,UDP,3306,ALLOW,13779
F006207,2026-06-29 12:33:28,10.10.0.99,10.10.0.95,TCP,445,ALLOW,34441
F006208,2026-04-09 17:10:35,10.10.0.47,10.10.0.105,UDP,8443,ALLOW,5827
F006209,2026-03-20 02:54:49,10.10.0.58,185.10.0.31,TCP,1433,DENY,70892
F006210,2026-01-18 05:11:03,10.10.0.59,10.10.0.20,UDP,8080,ALLOW,29298
F006211,2026-04-04 23:24:23,10.10.0.28,10.10.0.74,UDP,443,DENY,88323
F006212,2026-04-14 06:16:08,10.10.0.106,185.10.0.85,UDP,3306,ALLOW,68909
F006213,2026-06-20 08:13:41,10.10.0.59,10.10.0.104,TCP,1433,ALLOW,21485
F006214,2026-05-28 19:24:35,10.10.0.185,185.10.0.21,UDP,445,ALLOW,14376
F006215,2026-05-09 12:54:37,10.10.0.81,185.10.0.80,UDP,80,ALLOW,37998
F006216,2026-02-17 12:44:00,10.10.0.163,185.10.0.107,UDP,3389,ALLOW,18498
F006217,2026-04-17 16:32:25,10.10.0.173,10.10.0.52,UDP,8080,ALLOW,331655
F006218,2026-01-19 06:14:53,10.10.0.73,185.10.0.90,UDP,1433,ALLOW,36574
F006219,2026-06-11 23:38:11,10.10.0.180,10.10.0.51,TCP,22,ALLOW,153630
F006220,2026-05-22 10:01:29,10.10.0.160,185.10.0.23,TCP,1433,ALLOW,50553
F006221,2026-05-01 05:25:53,10.10.0.34,10.10.0.161,TCP,3389,DENY,28667
F006222,2026-04-25 01:24:20,10.10.0.70,185.10.0.42,TCP,80,ALLOW,13400
F006223,2026-06-22 17:15:17,10.10.0.89,10.10.0.178,TCP,8080,DENY,55930
F006224,2026-01-28 08:00:07,10.10.0.180,10.10.0.174,UDP,80,ALLOW,11133
F006225,2026-06-18 06:33:30,10.10.0.132,185.10.0.58,UDP,1433,DENY,42797
F006226,2026-05-06 18:49:31,10.10.0.132,10.10.0.68,TCP,53,ALLOW,57945
F006227,2026-05-08 15:07:28,10.10.0.75,10.10.0.32,TCP,80,ALLOW,27306
F006228,2026-04-08 07:17:44,10.10.0.31,10.10.0.130,UDP,22,ALLOW,3499255
F006229,2026-05-01 02:52:45,10.10.0.192,10.10.0.26,UDP,3306,DENY,88465
F006230,2026-02-15 14:30:55,10.10.0.24,10.10.0.118,TCP,443,DENY,19428
F006231,2026-05-09 19:12:44,10.10.0.41,10.10.0.173,TCP,8080,ALLOW,105553
F006232,2026-04-25 01:57:31,10.10.0.100,10.10.0.125,TCP,445,ALLOW,151766
F006233,2026-03-22 16:50:20,10.10.0.89,185.10.0.96,UDP,445,ALLOW,53936
F006234,2026-05-02 18:55:42,10.10.0.181,10.10.0.180,TCP,8443,ALLOW,86195
F006235,2026-01-16 13:19:53,10.10.0.185,185.10.0.38,UDP,80,ALLOW,67353
F006236,2026-04-09 23:14:05,10.10.0.92,10.10.0.110,UDP,3306,ALLOW,53395
F006237,2026-02-20 20:37:01,10.10.0.187,10.10.0.174,TCP,8443,DENY,53221
F006238,2026-06-13 14:02:29,10.10.0.112,10.10.0.138,UDP,53,ALLOW,9742
F006239,2026-04-27 16:49:22,10.10.0.37,185.10.0.75,UDP,8080,ALLOW,118579
F006240,2026-05-09 08:00:03,10.10.0.3,10.10.0.61,TCP,1433,ALLOW,33672
F006241,2026-01-04 06:02:49,10.10.0.22,10.10.0.86,TCP,3306,ALLOW,38345
F006242,2026-06-20 23:18:47,10.10.0.14,10.10.0.96,TCP,53,ALLOW,31566
F006243,2026-03-28 09:23:56,10.10.0.147,185.10.0.15,UDP,443,ALLOW,14015
F006244,2026-03-18 05:09:48,10.10.0.157,10.10.0.2,TCP,80,ALLOW,27435
F006245,2026-03-06 23:47:16,10.10.0.26,10.10.0.8,TCP,3306,ALLOW,164573
F006246,2026-02-05 20:13:44,10.10.0.189,185.10.0.72,TCP,80,ALLOW,166787
F006247,2026-02-04 08:43:41,10.10.0.182,10.10.0.183,UDP,80,DENY,15631
F006248,2026-03-11 15:05:14,10.10.0.48,10.10.0.15,TCP,80,ALLOW,2313
F006249,2026-06-02 03:01:19,10.10.0.57,10.10.0.173,TCP,80,ALLOW,5297
F006250,2026-02-17 18:14:10,10.10.0.134,185.10.0.73,UDP,80,ALLOW,23194
F006251,2026-03-03 21:28:05,10.10.0.174,185.10.0.50,UDP,1433,ALLOW,4565
F006252,2026-04-03 18:26:09,10.10.0.159,10.10.0.200,TCP,443,ALLOW,14876
F006253,2026-01-31 22:58:56,10.10.0.60,10.10.0.183,UDP,3306,ALLOW,131380
F006254,2026-01-01 07:18:53,10.10.0.16,10.10.0.30,TCP,22,DENY,234379
F006255,2026-02-24 09:07:50,10.10.0.172,185.10.0.3,TCP,1433,ALLOW,6154
F006256,2026-03-11 17:53:38,10.10.0.38,10.10.0.157,UDP,53,ALLOW,30641
F006257,2026-01-11 15:24:15,10.10.0.118,185.10.0.16,TCP,3389,ALLOW,1425
F006258,2026-05-16 10:46:05,10.10.0.191,10.10.0.110,UDP,443,ALLOW,25213
F006259,2026-04-04 19:34:17,10.10.0.13,10.10.0.59,TCP,3306,DENY,92919
F006260,2026-03-23 08:27:04,10.10.0.83,10.10.0.26,TCP,3306,ALLOW,17711
F006261,2026-04-27 06:52:08,10.10.0.135,10.10.0.29,UDP,8080,ALLOW,90307
F006262,2026-01-20 01:43:29,10.10.0.91,10.10.0.70,TCP,8443,DENY,238591
F006263,2026-01-19 06:56:57,10.10.0.169,10.10.0.79,UDP,8443,ALLOW,594274
F006264,2026-01-01 05:41:19,10.10.0.188,10.10.0.60,UDP,80,ALLOW,3939
F006265,2026-05-05 07:25:14,10.10.0.199,185.10.0.41,UDP,8080,ALLOW,46868
F006266,2026-01-27 01:49:51,10.10.0.70,185.10.0.108,UDP,3389,ALLOW,39323
F006267,2026-06-25 10:28:49,10.10.0.127,185.10.0.13,TCP,8443,ALLOW,130970
F006268,2026-04-24 12:04:02,10.10.0.40,10.10.0.72,UDP,445,ALLOW,169239
F006269,2026-04-15 23:57:02,10.10.0.198,10.10.0.79,TCP,80,ALLOW,36024
F006270,2026-05-23 00:33:09,10.10.0.173,10.10.0.122,UDP,80,ALLOW,279061
F006271,2026-04-16 20:30:10,10.10.0.135,10.10.0.14,UDP,8443,ALLOW,30439
F006272,2026-01-19 16:14:13,10.10.0.176,10.10.0.67,TCP,3306,ALLOW,12981
F006273,2026-06-19 08:02:34,10.10.0.124,10.10.0.2,UDP,8080,ALLOW,91285
F006274,2026-05-31 17:47:39,10.10.0.59,10.10.0.198,TCP,8080,ALLOW,9130
F006275,2026-01-29 11:53:59,10.10.0.197,10.10.0.44,TCP,53,ALLOW,84976
F006276,2026-02-11 23:23:36,10.10.0.120,185.10.0.108,TCP,80,ALLOW,90127
F006277,2026-02-21 12:30:29,10.10.0.178,185.10.0.69,TCP,22,ALLOW,130646
F006278,2026-02-01 21:18:50,10.10.0.196,185.10.0.64,UDP,443,DENY,30521
F006279,2026-05-26 02:01:54,10.10.0.133,185.10.0.39,UDP,445,ALLOW,115015
F006280,2026-02-27 16:57:06,10.10.0.196,10.10.0.139,TCP,53,ALLOW,3339
F006281,2026-06-13 05:19:37,10.10.0.76,10.10.0.10,TCP,445,ALLOW,64214
F006282,2026-04-14 05:57:22,10.10.0.68,10.10.0.97,TCP,1433,ALLOW,45166
F006283,2026-02-16 13:03:40,10.10.0.91,10.10.0.41,UDP,53,ALLOW,156798
F006284,2026-04-16 08:52:24,10.10.0.169,10.10.0.89,TCP,8443,DENY,586260
F006285,2026-01-31 11:26:13,10.10.0.67,10.10.0.187,UDP,80,ALLOW,336333
F006286,2026-04-20 10:08:33,10.10.0.46,10.10.0.114,UDP,445,ALLOW,6384
F006287,2026-03-23 16:41:30,10.10.0.60,10.10.0.111,TCP,80,ALLOW,39729
F006288,2026-01-15 13:07:15,10.10.0.21,185.10.0.117,UDP,445,ALLOW,18956
F006289,2026-01-07 09:58:12,10.10.0.19,10.10.0.38,TCP,8443,ALLOW,11572
F006290,2026-05-08 14:34:09,10.10.0.62,185.10.0.93,TCP,8080,ALLOW,62289
F006291,2026-06-07 21:47:20,10.10.0.165,10.10.0.45,TCP,3306,ALLOW,15768
F006292,2026-06-25 21:19:31,10.10.0.176,10.10.0.56,UDP,22,ALLOW,49395
F006293,2026-05-03 20:47:32,10.10.0.113,10.10.0.80,UDP,443,ALLOW,26274
F006294,2026-06-24 01:43:55,10.10.0.131,10.10.0.193,UDP,3389,ALLOW,5087
F006295,2026-03-31 13:53:52,10.10.0.30,10.10.0.89,TCP,443,DENY,63956
F006296,2026-01-15 18:01:27,10.10.0.113,185.10.0.56,TCP,445,DENY,18523
F006297,2026-01-07 12:50:46,10.10.0.41,10.10.0.55,TCP,80,DENY,124250
F006298,2026-06-11 15:41:18,10.10.0.113,185.10.0.8,TCP,443,DENY,28721
F006299,2026-05-24 17:45:13,10.10.0.113,185.10.0.33,UDP,443,ALLOW,15466
F006300,2026-04-12 02:22:31,10.10.0.161,10.10.0.149,TCP,1433,ALLOW,34895
F006301,2026-06-30 00:50:42,10.10.0.41,185.10.0.68,UDP,8080,ALLOW,73990
F006302,2026-05-15 02:30:07,10.10.0.107,10.10.0.140,TCP,53,ALLOW,17910
F006303,2026-03-17 11:36:03,10.10.0.109,10.10.0.129,UDP,22,ALLOW,37764
F006304,2026-04-25 13:54:52,10.10.0.107,185.10.0.60,TCP,443,ALLOW,32270
F006305,2026-04-12 20:11:35,10.10.0.40,10.10.0.121,TCP,443,ALLOW,11401
F006306,2026-04-04 05:17:41,10.10.0.122,185.10.0.55,UDP,443,ALLOW,117095
F006307,2026-05-25 05:45:59,10.10.0.77,185.10.0.104,TCP,443,DENY,164472
F006308,2026-03-03 10:54:19,10.10.0.181,10.10.0.135,TCP,8080,ALLOW,73810
F006309,2026-04-02 21:29:11,10.10.0.166,10.10.0.177,UDP,3389,ALLOW,214581
F006310,2026-06-30 10:28:12,10.10.0.161,10.10.0.165,UDP,1433,ALLOW,23558
F006311,2026-05-07 03:57:23,10.10.0.142,10.10.0.26,UDP,8080,ALLOW,25945
F006312,2026-04-09 08:03:28,10.10.0.169,10.10.0.195,TCP,8080,ALLOW,71178
F006313,2026-04-26 10:53:51,10.10.0.101,185.10.0.85,TCP,3389,ALLOW,15807
F006314,2026-04-04 22:21:08,10.10.0.96,10.10.0.201,TCP,8080,ALLOW,4803
F006315,2026-04-14 23:03:20,10.10.0.102,10.10.0.91,TCP,443,ALLOW,154341
F006316,2026-04-14 17:30:37,10.10.0.143,10.10.0.139,TCP,53,ALLOW,17456
F006317,2026-05-09 17:58:50,10.10.0.20,185.10.0.41,UDP,3306,ALLOW,147401
F006318,2026-04-15 01:21:57,10.10.0.3,10.10.0.142,UDP,3306,ALLOW,86469
F006319,2026-03-22 15:11:01,10.10.0.172,185.10.0.16,TCP,22,ALLOW,70396
F006320,2026-03-03 09:24:54,10.10.0.111,10.10.0.94,TCP,443,ALLOW,107011
F006321,2026-01-30 21:36:55,10.10.0.88,10.10.0.167,UDP,3389,ALLOW,22349
F006322,2026-04-18 03:55:10,10.10.0.24,185.10.0.49,UDP,3306,ALLOW,149113
F006323,2026-06-23 02:07:17,10.10.0.105,10.10.0.100,UDP,80,ALLOW,281464
F006324,2026-01-23 17:25:43,10.10.0.73,185.10.0.11,UDP,8443,ALLOW,145314
F006325,2026-03-30 08:04:59,10.10.0.16,10.10.0.78,UDP,443,ALLOW,11919
F006326,2026-03-12 15:29:08,10.10.0.104,10.10.0.57,TCP,3306,ALLOW,53960
F006327,2026-02-18 14:35:44,10.10.0.49,10.10.0.144,UDP,445,ALLOW,8894
F006328,2026-01-25 12:33:03,10.10.0.191,10.10.0.157,UDP,53,ALLOW,88616
F006329,2026-06-19 06:36:30,10.10.0.184,185.10.0.57,UDP,445,ALLOW,26569
F006330,2026-02-23 11:37:56,10.10.0.137,185.10.0.111,UDP,3306,DENY,4819
F006331,2026-06-01 17:24:19,10.10.0.142,10.10.0.119,UDP,3306,ALLOW,23460
F006332,2026-01-09 11:37:28,10.10.0.69,185.10.0.61,TCP,443,ALLOW,41031
F006333,2026-04-10 15:35:57,10.10.0.37,10.10.0.35,TCP,53,ALLOW,16805
F006334,2026-02-27 22:08:21,10.10.0.134,10.10.0.192,UDP,22,ALLOW,152011
F006335,2026-01-21 07:59:00,10.10.0.145,185.10.0.26,UDP,3306,ALLOW,19412
F006336,2026-02-18 06:27:36,10.10.0.66,10.10.0.145,UDP,22,ALLOW,16068
F006337,2026-05-18 01:11:19,10.10.0.11,185.10.0.70,TCP,1433,ALLOW,4326
F006338,2026-03-02 06:11:45,10.10.0.122,185.10.0.104,TCP,80,ALLOW,111334
F006339,2026-02-01 21:56:05,10.10.0.159,185.10.0.55,TCP,1433,DENY,46426
F006340,2026-05-31 00:49:31,10.10.0.7,185.10.0.98,TCP,3306,ALLOW,131294
F006341,2026-03-28 15:49:08,10.10.0.148,10.10.0.91,TCP,80,ALLOW,49577
F006342,2026-05-22 05:11:47,10.10.0.195,185.10.0.101,TCP,1433,ALLOW,207557
F006343,2026-05-25 18:53:38,10.10.0.133,10.10.0.182,TCP,3389,ALLOW,81995
F006344,2026-02-01 11:28:19,10.10.0.124,185.10.0.56,UDP,8443,ALLOW,70444
F006345,2026-01-07 09:26:49,10.10.0.93,10.10.0.192,TCP,22,ALLOW,39724
F006346,2026-06-28 12:42:13,10.10.0.121,10.10.0.48,TCP,1433,ALLOW,3759
F006347,2026-05-31 10:27:51,10.10.0.175,185.10.0.106,TCP,8080,ALLOW,18185
F006348,2026-03-01 18:04:28,10.10.0.179,185.10.0.44,UDP,8080,ALLOW,14264
F006349,2026-05-13 09:14:12,10.10.0.82,185.10.0.104,UDP,22,DENY,38697
F006350,2026-06-19 00:06:44,10.10.0.53,10.10.0.138,UDP,3306,ALLOW,22924
F006351,2026-03-11 01:04:37,10.10.0.114,10.10.0.130,UDP,445,ALLOW,125698
F006352,2026-01-15 21:29:35,10.10.0.16,10.10.0.57,UDP,3389,ALLOW,107020
F006353,2026-03-08 00:04:13,10.10.0.94,10.10.0.180,UDP,445,ALLOW,28927
F006354,2026-06-30 21:27:55,10.10.0.108,10.10.0.71,TCP,443,ALLOW,46427
F006355,2026-06-11 09:23:49,10.10.0.19,185.10.0.35,TCP,3306,ALLOW,17112
F006356,2026-02-23 09:14:04,10.10.0.179,10.10.0.8,UDP,53,ALLOW,82876
F006357,2026-02-19 23:04:46,10.10.0.50,10.10.0.178,TCP,8443,ALLOW,71663
F006358,2026-03-20 21:41:05,10.10.0.21,185.10.0.57,TCP,22,ALLOW,312244
F006359,2026-04-27 12:49:52,10.10.0.122,10.10.0.93,TCP,8443,ALLOW,36668
F006360,2026-01-11 17:07:05,10.10.0.36,185.10.0.95,UDP,445,ALLOW,189829
F006361,2026-06-23 10:21:18,10.10.0.89,10.10.0.149,UDP,8080,ALLOW,10214
F006362,2026-02-03 09:53:33,10.10.0.112,10.10.0.46,TCP,445,ALLOW,45508
F006363,2026-02-22 04:25:38,10.10.0.80,185.10.0.68,UDP,443,ALLOW,28111
F006364,2026-01-20 09:20:16,10.10.0.190,185.10.0.33,UDP,3389,ALLOW,50223
F006365,2026-02-01 03:35:41,10.10.0.57,10.10.0.27,UDP,1433,ALLOW,60160
F006366,2026-01-13 23:59:25,10.10.0.176,10.10.0.73,UDP,8080,ALLOW,7281
F006367,2026-02-23 09:43:56,10.10.0.100,10.10.0.180,TCP,3389,ALLOW,126125
F006368,2026-04-01 06:50:20,10.10.0.192,10.10.0.112,TCP,8443,DENY,125904
F006369,2026-02-18 09:21:26,10.10.0.74,10.10.0.70,TCP,443,ALLOW,32325
F006370,2026-02-09 06:32:48,10.10.0.141,185.10.0.115,UDP,80,ALLOW,34385
F006371,2026-03-21 08:43:51,10.10.0.89,185.10.0.85,UDP,445,ALLOW,59955
F006372,2026-03-15 21:52:35,10.10.0.185,10.10.0.103,UDP,8443,ALLOW,118463
F006373,2026-05-17 01:18:00,10.10.0.130,10.10.0.80,UDP,1433,ALLOW,58136
F006374,2026-02-23 02:23:18,10.10.0.167,10.10.0.80,UDP,3389,ALLOW,104536
F006375,2026-02-08 13:05:40,10.10.0.124,10.10.0.127,TCP,3389,DENY,14866
F006376,2026-06-17 07:36:12,10.10.0.138,10.10.0.34,TCP,3389,ALLOW,200410
F006377,2026-06-20 08:43:41,10.10.0.130,10.10.0.132,UDP,3306,ALLOW,22756
F006378,2026-04-06 08:07:03,10.10.0.111,10.10.0.198,UDP,80,ALLOW,72548
F006379,2026-02-13 17:56:12,10.10.0.141,185.10.0.40,UDP,80,DENY,40080
F006380,2026-04-17 22:24:59,10.10.0.140,185.10.0.10,UDP,443,ALLOW,3531
F006381,2026-05-10 14:10:34,10.10.0.152,10.10.0.77,TCP,80,DENY,47013
F006382,2026-06-12 08:48:21,10.10.0.106,185.10.0.97,TCP,443,ALLOW,42280
F006383,2026-04-06 19:28:56,10.10.0.94,10.10.0.98,TCP,8080,ALLOW,30927
F006384,2026-02-21 17:21:54,10.10.0.54,10.10.0.89,UDP,8080,ALLOW,3493
F006385,2026-02-12 07:29:59,10.10.0.122,185.10.0.18,TCP,1433,DENY,223299
F006386,2026-02-26 12:15:17,10.10.0.15,185.10.0.114,UDP,53,DENY,12862
F006387,2026-05-02 18:18:08,10.10.0.31,10.10.0.88,UDP,80,ALLOW,27456
F006388,2026-05-25 03:24:17,10.10.0.75,185.10.0.34,TCP,22,ALLOW,130508
F006389,2026-02-19 20:54:58,10.10.0.163,185.10.0.84,TCP,3306,ALLOW,129081
F006390,2026-06-02 23:56:45,10.10.0.24,185.10.0.102,UDP,80,ALLOW,52919
F006391,2026-05-15 17:32:07,10.10.0.81,185.10.0.117,TCP,3306,ALLOW,15286
F006392,2026-04-18 09:57:13,10.10.0.195,185.10.0.95,TCP,1433,ALLOW,52733
F006393,2026-06-20 19:07:49,10.10.0.24,185.10.0.34,UDP,445,ALLOW,15772
F006394,2026-05-01 05:54:40,10.10.0.69,10.10.0.185,UDP,3306,DENY,11096
F006395,2026-04-04 18:12:29,10.10.0.57,185.10.0.95,TCP,80,ALLOW,45381
F006396,2026-01-21 19:20:10,10.10.0.37,10.10.0.58,UDP,3306,ALLOW,6224
F006397,2026-01-14 00:32:09,10.10.0.135,185.10.0.40,TCP,80,ALLOW,185620
F006398,2026-01-12 14:29:08,10.10.0.20,10.10.0.8,TCP,80,DENY,19289
F006399,2026-04-01 16:31:29,10.10.0.30,185.10.0.77,TCP,80,ALLOW,31040
F006400,2026-05-14 13:58:50,10.10.0.160,10.10.0.9,UDP,3306,ALLOW,18399
F006401,2026-02-21 05:31:13,10.10.0.99,185.10.0.53,TCP,3389,ALLOW,10048
F006402,2026-04-05 14:51:54,10.10.0.95,10.10.0.16,UDP,445,ALLOW,2087
F006403,2026-06-10 10:50:27,10.10.0.20,10.10.0.70,UDP,80,ALLOW,12784
F006404,2026-04-06 15:26:24,10.10.0.29,10.10.0.145,TCP,53,ALLOW,199361
F006405,2026-03-19 17:57:32,10.10.0.128,10.10.0.106,UDP,3306,ALLOW,157507
F006406,2026-05-19 12:25:31,10.10.0.80,10.10.0.176,UDP,22,ALLOW,5501
F006407,2026-04-07 22:09:03,10.10.0.112,10.10.0.43,UDP,445,ALLOW,185309
F006408,2026-05-29 12:15:54,10.10.0.179,10.10.0.58,UDP,53,ALLOW,50262
F006409,2026-06-01 02:14:28,10.10.0.120,10.10.0.196,UDP,3306,ALLOW,9530
F006410,2026-04-24 08:21:45,10.10.0.55,185.10.0.120,TCP,53,ALLOW,82100
F006411,2026-01-06 17:47:15,10.10.0.158,185.10.0.86,TCP,3306,ALLOW,33806
F006412,2026-05-15 02:39:48,10.10.0.162,185.10.0.113,TCP,8443,ALLOW,21264
F006413,2026-04-21 04:20:25,10.10.0.88,10.10.0.80,TCP,8443,DENY,23248
F006414,2026-05-24 19:47:43,10.10.0.106,185.10.0.48,TCP,445,ALLOW,78192
F006415,2026-02-06 23:13:28,10.10.0.13,10.10.0.140,TCP,3389,ALLOW,91503
F006416,2026-02-20 19:05:48,10.10.0.118,10.10.0.131,TCP,445,ALLOW,15189
F006417,2026-06-10 04:31:48,10.10.0.69,10.10.0.99,TCP,1433,ALLOW,62480
F006418,2026-06-18 22:09:05,10.10.0.115,10.10.0.124,TCP,3306,ALLOW,55241
F006419,2026-06-05 22:42:35,10.10.0.188,10.10.0.9,TCP,8443,ALLOW,1243
F006420,2026-06-30 13:38:18,10.10.0.170,10.10.0.109,UDP,8080,ALLOW,98945
F006421,2026-05-31 05:04:29,10.10.0.175,185.10.0.99,TCP,53,DENY,15578
F006422,2026-03-25 22:00:42,10.10.0.28,185.10.0.71,UDP,443,ALLOW,33893
F006423,2026-06-02 00:15:18,10.10.0.90,10.10.0.134,UDP,3306,ALLOW,52544
F006424,2026-06-18 22:03:36,10.10.0.150,10.10.0.135,UDP,445,ALLOW,95881
F006425,2026-01-22 20:36:21,10.10.0.2,185.10.0.43,TCP,3306,ALLOW,162479
F006426,2026-06-08 12:18:17,10.10.0.63,10.10.0.185,UDP,3306,ALLOW,87767
F006427,2026-03-04 07:43:33,10.10.0.32,10.10.0.28,TCP,8443,DENY,66541
F006428,2026-03-05 20:10:00,10.10.0.183,10.10.0.132,UDP,3389,ALLOW,46033
F006429,2026-06-14 09:50:35,10.10.0.3,10.10.0.87,TCP,8443,DENY,24365
F006430,2026-05-14 12:26:17,10.10.0.171,185.10.0.104,TCP,80,ALLOW,149295
F006431,2026-03-01 18:50:36,10.10.0.118,10.10.0.196,TCP,80,ALLOW,14797
F006432,2026-04-11 13:26:31,10.10.0.161,185.10.0.68,TCP,3306,ALLOW,89173
F006433,2026-05-14 13:26:49,10.10.0.73,10.10.0.91,TCP,1433,ALLOW,78761
F006434,2026-02-08 09:58:41,10.10.0.27,10.10.0.24,UDP,1433,ALLOW,43675
F006435,2026-06-04 04:21:44,10.10.0.111,10.10.0.63,UDP,8443,ALLOW,151482
F006436,2026-04-22 02:48:59,10.10.0.47,185.10.0.15,TCP,3389,ALLOW,51563
